text,label,prediction
former channel number reporter fired because of pro jihadi sympathies now get a new job with a moslem organization is given access to downing street.,Non-Toxic,Toxic
this is rich a streetshitter who married to a kike that works for a synagogue which supports israeli intelligence scraped some patina of testosterone from his deflated sack to call anonymous shitlords soros plants.,Non-Toxic,Toxic
user so brave standing against the imaginary nazi.,Non-Toxic,Toxic
married women who drive always get past pretty ladies standing in the hot sun not knowing that their husbands pick them up.,Non-Toxic,Toxic
feminists who are so concerned about female harassment and abuse address the muslim migrant rape problem in europe or shut up.,Non-Toxic,Toxic
user so now trump cares about american immigrants bogus gop agendas.,Non-Toxic,Toxic
bro i love texas but fuck sometimes this bitch is too hot.,Non-Toxic,Toxic
plus there a whole modern twist with white racist nationalist terrorists conspiring with forces they do not understand from fear of change from this wave of refugees.,Non-Toxic,Toxic
user user user no nazis are not right wing goebbels preferred a state controlled economy nazis white supremacists fascists are terrorists as well.,Non-Toxic,Toxic
men have had these conversations with countless women but they never learn because they have not listened to the labor of those women they have not changed after being asked again and again.,Non-Toxic,Toxic
whoever greenlit that digital rendition of sonic should be sent to the gulag.,Non-Toxic,Toxic
wtf why is muslim twitter a thing.,Non-Toxic,Toxic
recoupping out however is an inmate boulder for men and scum will distinctively immigrate it.,Non-Toxic,Toxic
user user this ladies and gentlemen is white privilege we all know what would have happened had it been black man in a white woman house.,Non-Toxic,Toxic
maybe i must make a thread of all my niggas pictures handles and all kunyiwe once.,Non-Toxic,Toxic
i be having dreams that i am eating lunch at the table in between the cafeteria and gym n i start thinking nigga did not i graduate and wake up lol i be hella sad.,Non-Toxic,Toxic
white men and black men would be amazing allies if white men did not have their superiority complex that did not include bm cause bm definitely have their superiority complex over women and queer people in their community you all should be one big intolerant violent group.,Non-Toxic,Toxic
user i hate you.,Non-Toxic,Toxic
the white bitch amber guyger has been locked away.,Non-Toxic,Toxic
user i fucking hate you so much.,Non-Toxic,Toxic
user although i do not condone the use of that word we were sand n word so relatively arabs can say it i just do not see the necessity.,Non-Toxic,Toxic
user tell me you are actually going to make the nazi pug shirt.,Non-Toxic,Toxic
ever notice how these women resemble each other.,Non-Toxic,Toxic
i can not believe women are defending r kelly.,Non-Toxic,Toxic
women be so aggressive when they are horny.,Non-Toxic,Toxic
user user piss off nazi.,Non-Toxic,Toxic
staycommittedmrpm all muslim world is watching to pakistan and imran khan.,Non-Toxic,Toxic
when life is crumbling you can reply on white men to tell you how much they hate your dyed hair and choice in music bro i dont even like you next.,Non-Toxic,Toxic
shout out to my niggers who cant tell the difference between austria and australia.,Non-Toxic,Toxic
prolly heard ima from a hoe.,Non-Toxic,Toxic
user user another unsuccessfully vetted immigrant.,Non-Toxic,Toxic
truth sister truth we can only hope he gets bitch slap come election time.,Non-Toxic,Toxic
no surprise homeland security added white supremacy as a terrorist threat prior to it lol conspiracy brotha.,Non-Toxic,Toxic
she ride me like a pony eat that bitch out like bologna obama care.,Non-Toxic,Toxic
every year my skin gets darker and darker till i look just like a nigga.,Non-Toxic,Toxic
i knew my black female privilege on twitter was short lived at least i can talk about black issues europe islam lefties commies fashies white liberals jews without being randomly suspended.,Non-Toxic,Toxic
can we round up all the magas and white supremacist and move them to the iraq iran border so they can fight them rag heads we can call it operation justified buzzsaw solve lots of problems for.,Non-Toxic,Toxic
splc user  h hours ago in the ten days following donald trump victory date we have confirmed number incidents of harassment intimidation and even violence splcisahategroup.,Non-Toxic,Toxic
a complete autobiography from his kenyan birth indonesian moslem upbringing commie education college choom gang false presidency imprisonment.,Non-Toxic,Toxic
number number president warren g harding signs the emergency quota act into law in number according to the new law annual immigration from any country cannot exceed number percent of the total number of us immigrants from that same country as recorded in the us census of number.,Non-Toxic,Toxic
i really fucking hate you i really genuenly fucking hate you.,Non-Toxic,Toxic
i love ari fuck a hoe.,Non-Toxic,Toxic
funny my gay lover and i had no idea we were homophobes until we came out as trump voters.,Non-Toxic,Toxic
this nigga is sitting across from me and keep slandering gay people.,Non-Toxic,Toxic
user paedophiles are allowed to walk the streets because we would not want to stress them out but a man who protests in the streets over a victim of paedophiles who was gang raped and left in a bloody mess gets number months in jail.,Non-Toxic,Toxic
user it all big business they are fine with all that as long as they can run unregulated to rape and pillage and hoard all the money.,Non-Toxic,Toxic
other than questioning that islam is not peaceful and that queers are not born that way.,Non-Toxic,Toxic
i am against the oppression of women and everything islam encompasses.,Non-Toxic,Toxic
it seems that a lot of immigrants have gotten fired for showing up for protests rather than work as i see it that an appropriate punishment try not showing up for work while in the military and see what happens any military not just the usa.,Non-Toxic,Toxic
user is big league muslim.,Non-Toxic,Toxic
user user user no one raped anyone wishing violence is not the same as threatening violence like you are trying to do i wish you d leave me alone oh shit did i just advocate for violence.,Non-Toxic,Toxic
hey i will do one better i will challenge his dyke friend to a boxing match i am number yrs old so it would be like fighting her grandmother i will even let her use number oz gloves i will use number oz i will not even wear headgear.,Non-Toxic,Toxic
niggas really sending packages to my house for my birthday and idek who sending em.,Non-Toxic,Toxic
but i do remember the time two white boys raped murdered my niece then torched her body then bragged about it on facebook does that count oh but she was white too so perhaps not.,Non-Toxic,Toxic
oh to be back outside of liquidation at number am yellin the words to white lines by grandmaster flash x.,Non-Toxic,Toxic
